SERIAL,DATE CREATED,URL,TITLE,DOMAIN,TOPIC,TUTORIAL,TITLE,U.S.,TITLE ID
1260,7/27/2014,https://www.khanacademy.org/math/geometry/geometric-constructions/geo-bisectors/e/constructions_1,Compass constructions 1,Math,(No topic),Worked examples,constructions_1,Geometry,constructions_1
1261,7/28/2014,https://www.khanacademy.org/math/algebra/systems-of-eq-and-ineq/fast-systems-of-equations/e/graphing_systems_of_equations,Graphing systems of equations,Math,Systems of equations and inequalities,Solving systems of equations for the king,graphing_systems_of_equations,Algebra II,graphing_systems_of_equations
1262,7/28/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-systems-topic/cc-8th-systems-elimination/e/systems_of_equations_with_elimination_0.5,Systems of equations with simple elimination,Math,Systems of equations and inequalities,Solving systems of equations for the king,systems_of_equations_with_elimination_0.5,Algebra II,systems_of_equations_with_elimination_0.5
1263,12/5/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-systems-topic/cc-8th-systems-elimination/e/systems_of_equations_with_elimination,Systems of equations with elimination,Math,Systems of equations and inequalities,Solving systems of equations for the king,systems_of_equations_with_elimination,Algebra II,systems_of_equations_with_elimination
1264,7/28/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-systems-topic/cc-8th-systems-with-substitution/e/systems_of_equations_with_substitution,Systems of equations with substitution,Math,Systems of equations and inequalities,Solving systems of equations for the king,systems_of_equations_with_substitution,Algebra II,systems_of_equations_with_substitution
1265,7/28/2014,https://www.khanacademy.org/math/algebra/systems-of-eq-and-ineq/fast-systems-of-equations/e/systems_of_equations,Systems of equations,Math,Systems of equations and inequalities,Solving systems of equations for the king,systems_of_equations,Algebra II,systems_of_equations
1266,7/28/2014,https://www.khanacademy.org/math/algebra/systems-of-eq-and-ineq/systems-word-problems/e/systems_of_equations_word_problems,Systems of equations word problems,Math,Systems of equations and inequalities,Solving systems of equations for the king,systems_of_equations_word_problems,Algebra II,systems_of_equations_word_problems
1267,10/24/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-systems-topic/cc-8th-systems-solutions/e/graphical-solutions-to-systems,"Graphing systems with one, zero, or infinite solutions",Math,Systems of equations and inequalities,Solving systems of equations for the king,graphical-solutions-to-systems,Algebra II,graphical-solutions-to-systems
1268,7/28/2014,https://www.khanacademy.org/math/algebra/systems-of-eq-and-ineq/fast-systems-of-equations/e/solutions_to_systems_of_equations,"Systems with one, zero, or infinite solutions",Math,Systems of equations and inequalities,Solving systems of equations for the king,solutions_to_systems_of_equations,Algebra II,solutions_to_systems_of_equations
1269,7/28/2014,https://www.khanacademy.org/math/algebra2/systems_eq_ineq/systems_inequalities_precalc/e/graphing_systems_of_inequalities,Graphing systems of inequalities,Math,Systems of equations and inequalities,Systems of inequalities,graphing_systems_of_inequalities,Algebra II,graphing_systems_of_inequalities
1270,7/28/2014,https://www.khanacademy.org/math/algebra2/systems_eq_ineq/systems_inequalities_precalc/e/graphing_systems_of_inequalities_2,Graphing and solving systems of inequalities,Math,Systems of equations and inequalities,Systems of inequalities,graphing_systems_of_inequalities_2,Algebra II,graphing_systems_of_inequalities_2
1271,12/24/2014,https://www.khanacademy.org/math/algebra2/systems_eq_ineq/systems_inequalities_precalc/e/modeling-constraints,Modeling constraints with two-variable inequalities,Math,Systems of equations and inequalities,Systems of inequalities,modeling-constraints,Algebra II,modeling-constraints
1272,11/20/2014,https://www.khanacademy.org/math/algebra2/systems_eq_ineq/non-linear-systems-tutorial/e/intersecting-functions,Intersecting functions,Math,Systems of equations and inequalities,Non-linear systems of equations,intersecting-functions,Algebra II,intersecting-functions
1273,10/24/2014,https://www.khanacademy.org/math/algebra2/systems_eq_ineq/non-linear-systems-tutorial/e/systems-of-nonlinear-equations,Systems of nonlinear equations,Math,Systems of equations and inequalities,Non-linear systems of equations,systems-of-nonlinear-equations,Algebra II,systems-of-nonlinear-equations
1274,12/11/2014,https://www.khanacademy.org/math/cc-eighth-grade-math/cc-8th-relationships-functions/cc-8th-function-notation/e/functions_1,Understanding function notation,Math,Functions and their graphs,Function introduction,functions_1,Algebra II,functions_1
1275,7/28/2014,https://www.khanacademy.org/math/algebra/algebra-functions/eval-function-expressions/e/functions_2,Evaluating expressions with function notation,Math,Functions and their graphs,Function expressions,functions_2,Algebra II,functions_2
1276,11/27/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/function_expressions/e/combining-functions-with-arithmetic-operations,Modeling with combined functions,Math,Functions and their graphs,Function expressions,combining-functions-with-arithmetic-operations,Algebra II,combining-functions-with-arithmetic-operations
1277,7/28/2014,https://www.khanacademy.org/math/algebra/algebra-functions/domain_and_range/e/domain_and_range_0.5,Domain and range from graph,Math,Functions and their graphs,Domain and range,domain_and_range_0.5,Algebra II,domain_and_range_0.5
1278,7/28/2014,https://www.khanacademy.org/math/algebra/algebra-functions/domain_and_range/e/domain_of_a_function,Domain of a function,Math,Functions and their graphs,Domain and range,domain_of_a_function,Algebra II,domain_of_a_function
1279,7/28/2014,https://www.khanacademy.org/math/algebra/algebra-functions/domain_and_range/e/range_of_a_function,Range of a function,Math,Functions and their graphs,Domain and range,range_of_a_function,Algebra II,range_of_a_function
1280,12/17/2014,https://www.khanacademy.org/math/algebra/algebra-functions/recognizing-functions/e/recognizing_functions,Recognizing functions,Math,Functions and their graphs,Recognizing functions,recognizing_functions,Algebra II,recognizing_functions
1281,11/16/2014,https://www.khanacademy.org/math/algebra/algebra-functions/recognizing-functions/e/recog-func-2,Recognizing functions 2,Math,Functions and their graphs,Recognizing functions,recog-func-2,Algebra II,recog-func-2
1282,10/14/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/composing-functions/e/functions_3,Evaluating composite functions,Math,Functions and their graphs,Composing functions,functions_3,Algebra II,functions_3
1283,12/26/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/composing-functions/e/modeling-with-composite-functions,Modeling with composite functions,Math,Functions and their graphs,Composing functions,modeling-with-composite-functions,Algebra II,modeling-with-composite-functions
1284,7/28/2014,https://www.khanacademy.org/math/algebra/algebra-functions/function_inverses/e/inverses_of_functions,Inverses of linear functions,Math,Functions and their graphs,Function inverses,inverses_of_functions,Algebra II,inverses_of_functions
1285,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/function_inverses_2/e/algebraically-finding-inverses,Algebraically finding inverses,Math,Functions and their graphs,Function inverses,algebraically-finding-inverses,Algebra II,algebraically-finding-inverses
1286,11/20/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/function_inverses_2/e/inverse-domain-range,Domain and range with inverse functions,Math,Functions and their graphs,Function inverses,inverse-domain-range,Algebra II,inverse-domain-range
1287,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/function_inverses_2/e/understanding-inverse-functions,Understanding inverses of functions,Math,Functions and their graphs,Function inverses,understanding-inverse-functions,Algebra II,understanding-inverse-functions
1288,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/piecewise-functions-tutorial/e/graphs-of-absolute-value-functions,Graphs of absolute value functions,Math,Functions and their graphs,Piecewise functions,graphs-of-absolute-value-functions,Algebra II,graphs-of-absolute-value-functions
1289,10/26/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/piecewise-functions-tutorial/e/piecewise-graphs-linear,Graphs of piecewise linear functions,Math,Functions and their graphs,Piecewise functions,piecewise-graphs-linear,Algebra II,piecewise-graphs-linear
1290,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/piecewise-functions-tutorial/e/graphing-piecewise-functions,Graphs of piecewise nonlinear functions,Math,Functions and their graphs,Piecewise functions,graphing-piecewise-functions,Algebra II,graphing-piecewise-functions
1291,7/28/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/shifting-reflecting-functions/e/shifting_and_reflecting_functions,Shifting and reflecting functions,Math,Functions and their graphs,Shifting and reflecting functions,shifting_and_reflecting_functions,Algebra II,shifting_and_reflecting_functions
1292,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/shifting-reflecting-functions/e/graphs-of-radical-functions,Graphs of square root functions,Math,Functions and their graphs,Shifting and reflecting functions,graphs-of-radical-functions,Algebra II,graphs-of-radical-functions
1293,7/28/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/analyzing_functions/e/positive_and_negative_parts_of_functions,Positive and negative parts of functions,Math,Functions and their graphs,Properties and features of functions,positive_and_negative_parts_of_functions,Algebra II,positive_and_negative_parts_of_functions
1294,7/28/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/analyzing_functions/e/even_and_odd_functions,Even and odd functions,Math,Functions and their graphs,Properties and features of functions,even_and_odd_functions,Algebra II,even_and_odd_functions
1295,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/analyzing_functions/e/recog-features-func-2,Recognizing features of functions,Math,Functions and their graphs,Properties and features of functions,recog-features-func-2,Algebra II,recog-features-func-2
1296,11/21/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/comparing-interpreting-functions/e/interpret-features-func-2,Interpreting features of functions,Math,Functions and their graphs,Comparing and interpreting functions,interpret-features-func-2,Algebra II,interpret-features-func-2
1297,10/24/2014,https://www.khanacademy.org/math/algebra2/functions_and_graphs/comparing-interpreting-functions/e/comparing-features-of-functions-2,Comparing features of functions,Math,Functions and their graphs,Comparing and interpreting functions,comparing-features-of-functions-2,Algebra II,comparing-features-of-functions-2
1298,7/28/2014,https://www.khanacademy.org/math/algebra/multiplying-factoring-expression/factoring-quadratic-expressions/e/factoring_polynomials_1,Factoring quadratics 1,Math,Polynomial and rational functions,Factoring quadratics,factoring_polynomials_1,Algebra II,factoring_polynomials_1
1299,7/28/2014,https://www.khanacademy.org/math/algebra/quadratics/factoring_quadratics/e/solving_quadratics_by_factoring,Solving quadratics by factoring,Math,Polynomial and rational functions,Factoring quadratics,solving_quadratics_by_factoring,Algebra II,solving_quadratics_by_factoring
1300,10/14/2014,https://www.khanacademy.org/math/algebra/multiplying-factoring-expression/factoring-quadratic-expressions/e/factoring_polynomials_2,Factoring quadratics 2,Math,Polynomial and rational functions,Factoring quadratics,factoring_polynomials_2,Algebra II,factoring_polynomials_2
1301,8/20/2014,https://www.khanacademy.org/math/algebra/quadratics/factoring_quadratics/e/solving_quadratics_by_factoring_2,Solving quadratics by factoring 2,Math,Polynomial and rational functions,Factoring quadratics,solving_quadratics_by_factoring_2,Algebra II,solving_quadratics_by_factoring_2
1302,7/28/2014,https://www.khanacademy.org/math/algebra-basics/quadratics-polynomials-topic/factoring-special-products-core-algebra/e/factoring_difference_of_squares_1,Factoring difference of squares 1,Math,Polynomial and rational functions,Factoring quadratics,factoring_difference_of_squares_1,Algebra II,factoring_difference_of_squares_1
1303,7/28/2014,https://www.khanacademy.org/math/algebra-basics/quadratics-polynomials-topic/factoring-special-products-core-algebra/e/factoring_difference_of_squares_2,Factoring difference of squares 2,Math,Polynomial and rational functions,Factoring quadratics,factoring_difference_of_squares_2,Algebra II,factoring_difference_of_squares_2
1304,7/28/2014,https://www.khanacademy.org/math/algebra/multiplying-factoring-expression/factoring-special-products/e/factoring_difference_of_squares_3,Factoring difference of squares 3,Math,Polynomial and rational functions,Factoring quadratics,factoring_difference_of_squares_3,Algebra II,factoring_difference_of_squares_3
1305,7/28/2014,https://www.khanacademy.org/math/algebra/multiplying-factoring-expression/factoring-by-grouping/e/factoring_polynomials_by_grouping_1,Factoring polynomials by grouping,Math,Polynomial and rational functions,Factoring quadratics,factoring_polynomials_by_grouping_1,Algebra II,factoring_polynomials_by_grouping_1
